,CL0106,CL0107,CL0108,CL0109,CL0110,CL0111,CL0114,CL0116,CL0124,CL0125,CL0126,CL0146,CL0147,CL0191,CL0193,CL0196,NCI0422
SEC31A,33.26658685,8.229053109,9.388945753,27.59799838,22.35002243,15.50941485,21.32030234,13.57839162,15.32034696,9.970570886,17.30085358,14.86871531,21.10715309,13.46952457,17.5195304,16.76479564,26.43571154
SEC31B,3.776813277,2.102033348,3.630317051,3.408248618,0.929573732,2.540037123,8.555414071,7.990714123,6.055845705,3.32845053,6.163561765,8.795069377,6.274892988,7.079690022,1.593063644,12.34249965,3.709834557
SEC61A1,60.34113496,89.94598857,46.95055976,92.00714431,131.2029869,57.86362967,39.8521961,91.10103116,42.54599155,12.91403481,36.82664462,58.89204678,38.80921679,52.44373426,92.4775611,61.98565968,79.62980511
SEC61A2,3.853976023,2.811252523,2.886229614,4.112375452,2.422353005,1.481609452,11.37207083,7.450784816,4.196247408,3.077978759,10.68434947,7.309181258,5.942687719,6.514077759,6.918663954,9.338634577,5.140993372
SEC61B,38.36832002,130.7590669,54.16700821,86.61077692,98.12413199,34.13740797,52.00681389,48.51059614,39.04168414,36.84030057,68.47918563,36.19069521,112.8945372,33.52593989,146.5383321,33.16025029,79.11899897
SEC61G,48.91786717,155.067694,71.39126893,81.79360405,116.3347838,55.58414437,65.89828911,85.36122974,73.61367226,26.3381561,69.37210663,45.32280211,67.13506702,56.99206962,75.65590979,53.55189845,79.72231549
SEC62,39.74487169,21.78896183,53.75741473,53.10094275,80.8245314,35.03749792,57.41898912,32.51000468,38.13910993,37.27366509,24.44153401,34.0719717,42.11944302,26.75097054,87.53723299,27.90899827,68.03353645
SEC63,44.63127865,20.73930874,62.48996434,54.04921992,79.90350995,45.28163257,74.53961227,38.54500238,60.83040176,29.41164333,39.95445246,44.10058983,56.86269094,44.62970093,35.77562022,55.8576404,33.19103709
SECISBP2,16.24096274,6.216811089,18.83146527,14.14256795,13.42868462,19.29941406,21.67770091,27.45659685,12.45068355,19.17009157,29.93557266,19.0931741,21.5738567,11.82022947,28.68807671,14.93104305,12.46451268
SECISBP2L,19.1018107,5.590977534,12.79612773,16.20633424,17.8941439,12.63785816,17.38856586,10.611294,16.51929411,8.82639798,15.20443253,8.076540364,24.13518435,11.97183823,19.82880157,16.74939125,13.72044912
SECTM1,0.318776457,1.09233141,0.655561835,1.186844012,1.110224055,3.413606515,0.351395855,0.878976265,0.141269707,0.641509697,1.284455291,0.603004171,0.039223556,0.563065621,0.133552361,1.166951904,2.678526395
SEH1L,14.16131777,6.766716916,7.051701277,13.42892882,10.72128023,6.02300872,19.34422172,15.60365559,7.880540391,11.50877325,21.73266698,21.71391666,15.10904394,17.52763308,12.54140111,21.19732354,8.720131537
SEL1L,4.83043489,9.20210902,9.037462484,17.47775079,19.05587995,8.274300873,7.510630459,8.02660367,3.094094936,2.406434296,5.676149874,8.360290154,4.3139051,5.315143332,3.054110203,9.334504436,12.26544057
SEL1L2,0.164313429,0.001490407,0.017557363,0.004004242,0.010938878,0,0.189689481,0.001639243,0.169201429,2.095102203,0.024799031,0.0334923,0.042053013,0.005065874,0.009912904,0.006299406,0.021610132
SEL1L3,9.942228356,11.4597752,19.7288663,7.872912969,17.44981038,11.70554223,5.375927143,9.430944022,1.264985859,3.019732427,5.80949651,22.23981864,8.017591238,8.160518773,7.739445656,5.184380742,13.95765202
SELE,0.160827864,0.069292572,0.049099772,0.303745751,0.124913042,0.076859385,0.087030758,0.236659337,0.309064976,2.713128388,0.074167414,0.115481452,0.019788917,0.201435487,0.036384833,0.030828884,0.145418062
SELENBP1,1.693499925,16.29592239,18.06181578,78.66383349,40.55436167,59.49095566,4.356336359,1.586651059,7.507326272,6.248742748,1.271785054,5.020932689,1.043687666,2.604901802,2.191420047,1.199700357,7.855908419
SELK,3.99980667,34.53538287,4.855392716,14.76026114,17.41387283,21.36026909,4.535068508,10.08984642,4.475147355,6.150292164,6.196416218,5.258782496,3.262268231,5.431787288,8.005206892,6.553611232,10.23910101
SELL,0.945270268,0.17938688,0.066517884,0.530966917,0.818234942,1.399015531,0,0.484892226,0.388928257,2.844737447,0.691402822,0.344730022,0.059392295,4.014941567,0.091001223,0.575077587,1.465827604
SELM,6.944575092,4.765216735,1.686472359,2.417657933,5.403773837,16.88135001,3.416366567,2.114429184,0.948343299,1.586811437,3.818875342,3.530456831,5.215711213,3.440974679,2.357788659,2.528409098,8.117708386
SELO,2.543980709,8.326608771,2.968985266,19.0415128,10.60373363,6.143148172,2.767878844,6.861881892,2.977107201,2.758281885,3.295520456,5.094403141,4.736731512,9.098565536,2.842155776,6.379473332,5.012040656
SELP,1.656220623,0.122973987,0.145425742,1.098328063,0.748076527,0.747143595,0.555199741,0.175465331,0.520808962,4.990649733,0.49157398,1.137296754,0.173129751,1.205949032,0.029474491,0.038631268,1.590296304
SELPLG,2.493492418,0.368466481,0.216779266,1.038240644,1.623354159,3.490730996,0.59573253,0.764397775,0.158069347,0.90920996,2.284568581,1.028133753,0.1853048,1.338961745,0.088000177,0.563439933,4.058510433
SELT,10.72310566,26.80227993,9.574411568,11.65156517,11.96721142,10.33302669,10.21073608,12.59052152,6.811393054,4.952948532,9.20065215,9.049907474,7.202400194,6.03873578,24.15389353,10.15340808,11.65446789
SELV,1.938381605,0.033173797,0.446623513,1.292345479,0.121739949,0.043695733,0.725681933,4.48785535,1.538275163,5.223528204,2.238594441,0.93184857,0.702018787,3.016258179,5.38737998,28.80511701,0.150313431
SEMA3A,2.567793439,0.071508069,1.40970187,1.558909089,0.26491683,1.912479538,0.731337687,0.312349175,2.038508108,4.401276683,12.21558853,0.909894337,0.104208658,0.496526682,2.011151432,3.348370848,8.901927772
SEMA3B,0.171521292,0.112889339,0.167629973,0.338979198,0.153178063,0.982970666,0.316937544,0.362054538,0.541520657,0.251121342,0.164862238,0.72674942,0.247079177,0.43530061,0.13986286,0.142340687,0.108320114
SEMA3C,18.48732412,2.880048105,2.48035275,3.171874974,1.146747999,7.589262138,4.286833385,1.160647559,1.234443662,3.83242958,8.105072307,4.570202012,0.416188506,1.985112732,1.43097399,9.03168615,6.360193706
SEMA3D,0.602205436,2.728898495,0.034186922,0.673130857,0.541170143,0.602541894,2.405937329,0.268116406,0.422267627,4.161904488,0.12936302,0.555642667,0.333133975,0.101654475,2.189343629,0.031005531,0.135001196
SEMA3E,26.51758852,1.240556571,9.348293145,0.543957291,0.490828584,0.103440172,0.058564589,0.00809758,0.412026887,6.014774676,0.037431457,0.332772483,0.017977037,0.037536819,0,23.49213044,27.28805454
SEMA3F,5.431148858,4.67111029,1.488291728,2.639118113,2.838826316,21.801473,3.706239473,17.95868501,1.869616189,5.729350932,14.86318111,7.320655876,0.827689517,2.72350827,2.200829046,10.21961416,7.148303254
SEMA3F-AS1,0.01131049,0.333423755,0.129488396,0.082689406,0.050198396,0.054052653,0,0.186181136,0.049212483,0.257528637,0.142253124,0.151949279,0.050100796,4.995251379,2.661177436,6.184485438,0.158050072
SEMA3G,0.199229219,0.172105801,0.177401796,0.150277621,0.494743444,0.937000414,0.342258269,0.13960343,0.18919474,0.697129619,0.206821764,0.41312439,0.126071877,0.217541457,0.038156656,0.090928549,0.495189968
SEMA4A,3.181054107,3.064398618,1.719017957,2.989549278,3.168867291,10.54167697,1.284420643,2.142705827,1.745549817,7.641859638,3.926212124,1.825014251,2.834150361,3.707589914,0.677056731,2.333008951,11.87149045
SEMA4B,4.512351075,13.271292,14.59874584,8.793964933,7.642555069,8.951768372,2.142563708,4.23761921,1.446527884,2.725883662,1.964814172,4.808736653,9.931969954,3.890933281,3.693299657,2.505804877,17.96706064
SEMA4C,5.013991415,10.09155959,6.399708914,13.27161833,10.68655408,7.18063896,2.324940975,8.354525843,7.420972118,2.594627626,3.841879683,7.086361819,6.775904967,6.727575512,7.384237527,5.138220396,8.242860602
SEMA4D,1.487572737,2.63885419,4.679335429,2.584210766,2.12919958,3.913383046,0.873987523,4.94400664,1.462476873,1.746313133,4.755737717,2.743698479,0.878577696,3.373364664,2.558775983,2.030681674,3.963501618
SEMA4F,0.844530192,1.028451126,0.808559914,0.645418249,0.578281381,0.559143103,0.337673952,0.698217775,0.510617026,0.554813042,0.818703242,0.568616857,0.844926489,1.28219108,0.473778095,0.252820846,0.416165433
SEMA4G,0.784750269,0.384903925,0.752013431,3.927502543,3.657035824,0.317155783,0.209709409,0.968466281,1.509118543,0.631696472,0.636058949,0.935775686,3.427482452,1.05625975,0.450054391,0.763281599,0.516042932
SEMA5A,11.01803298,0.261782173,0.248546317,1.338948581,4.068755318,12.87179767,1.080161334,0.983100499,0.515953111,2.606803454,8.776343688,1.775977751,5.854270188,3.466985859,0.215703931,2.780196785,1.840765525
SEMA5B,2.357510772,0.398273804,0.211421789,0.552970088,0.304085071,0.64547697,0.893024134,0.698228613,2.25454435,0.927168631,0.303919077,0.722168622,0.496032945,0.152180787,0.202969529,1.165075776,0.431169542
SEMA6A,4.104208668,0.262313849,4.595274142,4.280526597,1.103530948,3.697377291,4.627483001,3.484468058,17.56044644,5.137848653,15.36670531,5.238191198,0.34979621,6.148266375,6.946554091,13.56527005,3.459564511
SEMA6A-AS1,0.032223783,0.189986028,0.049188629,0,0.035754029,0,0,0,0.023367871,0.066700329,0.054037553,0.014927799,0.015859783,2.905920423,1.6848314,7.11891785,0.052974992
SEMA6B,1.84179931,0.483973891,0.295624658,0.683851736,1.771683766,3.884685889,1.026618525,5.484712257,3.571223707,2.356135811,1.338834531,2.006717263,2.513272737,0.603174405,0.222546613,3.174438581,4.600277353
SEMA6C,12.72820779,1.148648107,1.416885578,5.249561783,0.741408396,4.257781736,6.27928358,5.812779018,3.982026738,3.312800293,5.460383793,9.261482628,3.288741707,4.914566334,2.611625948,4.241595668,1.089649551
SEMA6D,2.723431254,1.693780072,0.325709316,2.757486017,2.407678298,1.952903314,2.724526952,6.659572934,17.73715901,1.654237907,3.179151081,5.144809868,18.96556929,5.727234911,8.079897893,0.317295956,0.722821957
SEMA7A,1.623967865,0.437420212,0.106959242,0.833693695,1.125031721,2.383428835,0.237914769,0.27139102,1.368955439,1.006733823,0.981496376,0.278774669,0.434125903,1.207219191,0.116042163,1.769806331,2.507132593
SEMG1,0.11242477,0,0.014301084,0,0,0,0,0.046732724,1.032682868,9.114441484,0.015710858,0.008680205,0.05533281,0.202190207,0,0.017958798,0.077009647
SEMG2,0.503094226,0.007130191,0,0,0.017444069,0,0,0.031368928,0.649855554,13.70038885,0.013182218,0.007283139,0.061902767,0.27870741,0,0.03767089,0.077538069
SENP1,5.737789279,3.647478701,6.096474787,5.321451,4.120917805,3.922455952,8.751241874,7.11309531,7.415743136,3.928958365,8.07831318,5.691749098,6.529385113,5.802745019,12.15520813,5.507009202,5.257113636
SENP2,14.83903202,8.707583206,22.97458103,16.80999171,20.31111396,17.03546281,31.88809439,20.75831122,27.35723119,11.67252394,14.12563134,15.55787745,13.66496171,15.43019858,47.9631203,27.05032377,10.79850478
SENP3,0.937060905,6.47104529,0.629373831,0.89820566,1.261526562,0.816027448,0,1.165436178,0.987587713,0.077585266,1.319976659,0.520916734,1.014638219,14.88803462,15.9483528,19.02218039,0.831870931
SENP3-EIF4A1,0,0.052547665,0,0.008823662,0,0.023071509,0,0.010836605,0,0,0.012143694,0.010064035,0.010692361,50.98166217,69.57635115,66.82080555,0
SENP5,8.209604084,6.581529727,6.422223079,13.3316711,8.724721768,9.114869692,18.10813331,11.6428787,18.89310333,7.077951111,10.84677841,10.77667196,7.591379108,11.25482339,27.85883854,8.057789281,5.501189209
SENP6,13.27930263,4.568362612,18.65309964,9.442010719,15.59430984,9.266943202,19.89116723,16.73200156,15.88772043,8.386694101,13.68808583,11.01985568,24.26606968,11.98375607,23.34124069,17.61835204,12.43724369
SENP7,14.5169464,2.347685437,14.69995427,7.417942676,8.619941661,6.462083728,25.11905866,16.15549954,10.40689204,10.93292344,11.4282963,15.77868726,8.648036968,10.65684145,24.43017112,13.22264801,7.797556618
SENP8,0.625120105,0.510314316,0.847578005,0.394288797,0.432482822,0.392467503,0.371443521,0.550270376,0.35732382,0.563245471,0.468648557,0.565551127,1.961844335,0.592355133,1.966992712,0.214986357,0.544065796
SEPHS1,8.136582962,17.340293,4.993662234,9.745363821,9.008756239,7.115505139,9.124842675,14.6676248,7.826777532,3.394695675,12.54064802,11.4550495,7.722206655,5.679407923,12.85248671,14.31838426,7.096376192
SEPHS2,2.412246937,30.6144056,6.383192254,36.78928229,24.79455952,6.50302535,4.303413681,3.761863001,1.095715617,1.70095768,2.311547709,2.781427993,2.720239534,3.069843083,3.618235105,5.074972348,8.857380363
SEPN1,10.43411152,8.605985064,14.37461844,16.27906232,10.30117325,16.01274584,5.553776004,18.04853157,25.54470523,3.600867335,12.23661525,9.559387877,8.176911185,14.9007172,11.80324443,12.2451266,7.368117906
SEPP1,15.16717128,5.49542294,10.88594895,88.17560483,131.2570151,4.309776966,2.116041948,11.52033112,0.425350244,4.330300428,5.213136276,7.316089627,1.585363838,5.215994209,11.69459263,5.448400842,5.938293018
SEPSECS,1.304587726,3.155078895,1.879484052,5.010807201,5.739192906,1.910290557,2.072160894,3.361950033,0.6934775,1.808684802,1.442258007,3.49167494,2.332265179,1.12209504,1.746435117,2.058577677,1.813205319
SEPSECS-AS1,0,1.638862524,0,0,0.030842235,0,0,0.04159671,0,0,0,0.05150823,0.013681008,0.021424896,0.013974748,0.039962732,0.022848714
SEPT5-GP1BB,0.221921565,0.186493165,0.204250269,0.214734376,0.253476141,0.296332855,0.494492941,0.76837447,0.184598353,0.405315571,0.18607527,0.241896631,1.423131507,18.7827021,22.51409981,20.29088611,0.166320835
SEPT7-AS1,0,0.1824683,0,0,0,0,0,0,0.00422843,0,0.004889064,0.002701194,0,0,0.017588726,0.0027943,0
SEPT7P2,7.438378572,7.062860104,4.550288992,2.902353792,1.591925343,2.28553881,2.211107757,4.731779147,6.252738904,10.87000676,8.654547773,3.671711338,5.608039214,3.48395909,8.375577818,4.132036936,1.969381443
SEPT7P9,3.292244498,0.147208725,1.840328134,0.056500326,0.102899243,0.849465855,0.501851466,0.693897495,0.201756533,2.111581536,2.527180369,1.159969941,0.730305258,2.555412991,3.05387745,2.222134065,0.724188637
SEPW1,18.88832383,255.3446248,93.85479562,35.10759967,107.5903206,74.68418803,22.84226218,124.0802787,4.901117608,11.8543083,24.24814917,55.005292,71.51739333,30.61110104,58.63904558,10.72225346,27.95253273
SERAC1,1.071926231,1.939754565,2.232252704,2.145145982,1.862805656,1.334394716,3.354899062,2.260940776,2.764425317,1.586949658,1.883869508,1.812002505,1.51110548,1.923244971,1.959326776,1.905076868,1.289569042
SERBP1,36.08639164,55.21591902,43.69908111,28.45694393,41.98503416,29.38886265,49.7525411,38.99314522,43.45475048,10.57884192,26.89426912,19.25386804,40.93406391,18.46977542,29.40772576,36.04678129,32.03713596
SERF1A,0,0,0,0,0,0,0,0,0,0,0,0,0,66.53118482,138.0585992,41.38521056,0
SERF1B,0,0,0,0,0,0,0,0,0,0,0,0,0,66.90986494,138.8443968,41.62076561,0
SERF2,1.985502649,11.87419924,2.168351042,8.540576095,9.104840421,5.21559324,2.451740999,4.811085939,2.672877177,0.441322051,2.154172031,2.296393907,3.142836073,4.290125556,5.604651852,5.24025282,4.929025784
SERF2-C15ORF63,0,0,0,0,0,0.013834546,0,0.008664049,0,0,0.072818163,0,0,18.40122074,27.94326324,18.81159112,0
SERGEF,2.615265039,10.16083401,23.93055844,6.573919157,37.00304109,13.49354658,8.945654489,4.937910034,2.753471815,2.20544419,3.849633956,19.63130836,12.50463305,20.17618128,3.131190528,4.897122059,4.976182906
SERHL,0.229627109,0.041656706,0.543304173,0.027979528,0.178348577,0.347505048,0,0.561254157,0.033303952,0.570368912,0.134775313,0.563791171,0.226034052,11.42459277,3.555661844,11.42239135,0.018875025
SERHL2,0.942336587,0.440131165,0.950019919,0.79689559,0.374533737,1.316295741,0.6088814,0.848900822,1.57070489,1.06261406,0.731159439,1.088095377,1.156028228,1.853739421,0.848514121,2.086067846,0.578050297
SERINC1,28.4906458,81.50318368,43.1631712,61.52842123,91.43137216,34.76112895,24.2942316,51.25116252,22.58950769,13.19677091,31.64827303,50.99384763,76.78011098,45.10155622,44.56308409,78.61648893,34.48966664
SERINC2,8.655666285,12.02984199,29.33940813,31.6007554,16.29975295,8.659650297,1.517540468,3.353189392,5.203349176,1.808389285,8.091822002,2.656942801,0.270736217,13.28371624,17.8658839,5.605592773,9.282533353
SERINC3,30.80687709,45.23626302,26.0679119,34.9001688,44.49249851,23.00902568,15.20032448,21.74407088,12.56187841,11.28997654,16.59337619,24.21126526,26.52534981,21.90974623,18.10676875,32.53809325,33.77957297
SERINC4,5.296808174,1.000498238,5.121348818,2.436014044,2.396732805,1.116496869,6.093276212,3.880094667,4.815970106,5.803026972,3.044314758,4.050580055,5.683293684,3.723922589,5.123697922,6.139382787,4.750569525
SERINC5,1.450689903,2.674608023,2.902834357,7.226796135,7.23628632,2.290846311,0.811576543,2.079641834,0.632726784,1.04445127,0.72629301,1.172657615,1.382460314,1.506247075,2.880305687,5.790328725,2.531788926
SERP1,54.55182504,62.63040354,8.863429876,310.1266797,295.2815114,57.4641388,18.9249732,11.22832725,9.187477658,9.702838174,19.11075007,14.21300945,5.730601496,25.19254174,10.88026932,10.74483065,67.70141861
SERP2,2.087746394,1.383294208,0.424742819,93.32222574,55.95446035,1.107087231,0.06051394,0.728155694,1.323728901,2.441451413,1.05424268,0.237361714,1.442098871,0.938267485,1.044672993,0.755240773,0.597920281
SERPINA1,58.74195073,61.40396417,8.331624632,5639.742843,3591.891716,53.00977668,1.685183891,1.089751934,0.823404892,102.4163087,7.309096285,3.016207201,0.940840676,4.506014795,0.180646817,0.826535475,21.97460336
SERPINA10,0.27333683,0.0836392,0.296592564,42.56677934,27.86905604,0,0,0,0.630473174,1.547381362,0.013806361,0.086958925,0.192880241,0.011422309,0,0.408748668,0.086623238
SERPINA11,0.652335512,0.013760504,0.011578725,121.9641228,64.53616071,0,0,0,0.06600798,2.072516249,0.012720135,0.084334069,0,0.005846472,0,0.101781097,0.049880056
SERPINA12,0.138975973,0.004502083,0.007576522,0.22981719,0.099129439,0,0,0.034661716,0.143974079,1.726006466,0.033293606,0.004598656,0,0.007651261,0.084841275,0.02854299,0.01631947
SERPINA13P,0.018137601,0,0.013843249,0,0,0,0,0,0.092070502,0.901036803,0,0,0,0.006989903,0,0,0
SERPINA3,57.63693859,25.90873562,3.156069265,6498.678554,1542.398298,5.90040795,13.92811416,0.508334467,0.952189324,65.79731529,0.065728697,2.660068034,1.331084678,1.261286307,0.019705273,0.873424469,2.029741818
SERPINA4,0.939509506,1.164650336,0.151380683,94.77427103,96.43696348,0.191236534,0,0,0.295233681,3.370813394,0,0,0.015413478,0.004023,0,0,0.008580706
SERPINA5,0.54667366,2.938883303,0.101765948,52.21645509,90.89582814,0.127441213,0,0.019952893,0.26106622,1.711147413,0.011179785,5.664125554,0.052499479,0.143877755,0,0.006389705,0.109599524
SERPINA6,0.91893937,1.998565641,0.175341637,502.1118814,400.7078587,0.033269673,0,0.010417764,0.620955764,12.45025116,0.035022999,0.696603932,0.030837286,0.008048696,0.062998761,0.320273264,0.515014919
SERPINA7,0.595594066,0.018417078,0.020662643,83.96881078,58.39456037,0.010781571,0,0,0.274851645,2.325558245,0,0,0,0,0.013610506,0,0.022253179
